"","lulc.sumforest.diversit","grid","Bare...sparse.vegetation","Herbaceous.vegetation","Herbaceous.wetland","Permanent.water.bodies","Shrubs","Urban...built.up","Cultivated.and.managed.vegetation","Closed.forest","Open.forest","Oceans","H","Human_pop","SR","Fric","Feve","Fdiv","elemean","slopemean"
"22",1.12394340070393,336121,0,76594.74723,34538.14116,153367.7317,187950.794,19343048.42,2059755.387,99760698.38,12138672.53,27623582.87,2.321255874,16890.41326,19.90909091,17.56266936,0.68196162,0.746439497,172.2015573,3.147927409
"23",1.28709156138657,336122,0,153159.9117,97830.10889,257619.0731,27825.78962,12761801.54,1259232.464,48669826.62,14063189.4,48209058.41,2.53294347,12811.99724,29.4,34.47882947,0.662696133,0.812129208,43.31030851,1.645896776
"24",0.0429730072482289,336123,0,6978.992972,0,34894.25216,0,0,0,69789.21702,0,17836091.54,NA,17057,NA,NA,NA,NA,0.035152636,0.031518131
"25",0,336131,0,0,0,0,0,0,0,0,0,17922504.27,NA,13843,NA,NA,NA,NA,0.002835539,0.002935673
"26",0.352811460576859,345024,0,74072.82939,26936.4202,852779.1521,0,0,0,191322.381,200833.4083,16284866.13,NA,3115,NA,NA,NA,NA,1.356614246,0.878731291
"27",0.282666895347328,345042,0,20531.97276,0,160005.9558,0,0,497649.2071,203378.6189,87028.95321,16635935.55,NA,2034,NA,NA,NA,NA,0.92599445,0.402171641
"28",1.08560162899076,345044,168327.9928,3747675.019,289474.4834,3652889.571,0,1034677.517,12940236.86,6086759.027,8293966.568,87157733.82,2.372896278,2941.714286,38,37.19716615,0.59658056,0.724786395,4.535019322,1.757722573
"29",0.388216905677031,345052,0,53927.59302,20237.80216,2664050.245,0,0,26982.82174,5712633.304,53966.59772,79700690.15,NA,3115,NA,NA,NA,NA,9.089426568,1.930213766
"30",0.175817759856634,345061,0,0,0,145896.6357,0,0,0,1208538.805,0,33950780.89,NA,3115,NA,NA,NA,NA,4.722117202,1.090066368
"31",0.700143754665961,345062,0,155140.3383,26978.5272,7267980.832,0,634118.5503,80998.20298,27485825.98,608117.5678,122575029.5,NA,3115,NA,NA,NA,NA,18.05961107,4.019396213
"32",0.0187075739171707,345064,0,0,0,21421.48999,0,0,0,21421.60314,0,17622816.94,NA,3115,NA,NA,NA,NA,0.019426457,0.029078552
"33",0.169158969974166,345081,0,0,0,562130.8892,0,0,0,537442.7485,40514.24874,34165131.06,NA,2450,NA,NA,NA,NA,0.968778908,0.38171284
"34",1.31752616672904,345082,26946.44048,3931062.052,411185.4433,5657128.191,0,1472099.482,18083377.27,19256298.73,16185604.1,93810463.09,2.552256942,2427.779677,34.8,34.03130379,0.649868255,0.801732284,12.06223469,3.903205019
"35",0.926224183793277,345083,0,162176.9791,33783.54121,1945950.592,0,47301.2512,175688.0104,8546371.581,817652.2187,23602430.52,NA,2450,NA,NA,NA,NA,23.27907572,5.795897569
"36",0.344560112592143,345084,0,97050.85257,13515.20547,3092561.495,0,0,6757.066042,4422081.315,537126.0332,97851018.9,NA,1875.2,NA,NA,NA,NA,1.85110348,0.923091174
"37",0.352388249609863,345101,0,312376.4991,54305.27164,2681272.916,6794.030595,0,88273.27877,2817335.122,590776.0524,81959487.63,3.053808939,3115,68,49.32693396,0.632423776,0.810593952,2.528258431,1.064756712
"38",0.15781429143266,345122,0,9017.293176,6795.461153,858960.4076,0,0,6795.461154,554694.1253,94920.63614,51587371.72,NA,2631,NA,NA,NA,NA,0.423721141,0.325164166
"39",0.485724901803454,345124,0,147427.3124,12214.53826,4848600.747,0,68143.65807,183877.9578,9047119.747,772659.5516,109013079.4,NA,2631,NA,NA,NA,NA,3.741836235,1.644394782
"40",0.834039554205358,345133,0,41061.5202,27374.54521,2919616.173,0,175.489334,27551.73603,8234739.767,54748.97157,24242190.63,2.389638976,3115,33,25.51825464,0.641425367,0.734400644,52.62808767,6.849926808
"41",0.379740443299282,345134,0,34238.64124,0,1046570.574,0,123078.0443,40908.51184,1785108.464,47932.64446,32469606.35,NA,3115,NA,NA,NA,NA,9.102220167,1.746274527
"42",0.288013506671756,345161,0,6819.538095,0,1309672.835,0,0,6820.133956,866340.0567,61381.32477,33244807.6,NA,2631,NA,NA,NA,NA,1.892455764,0.924073013
"43",0.355988182620754,345162,0,13637.64611,8215.232491,2391834.277,0,61358.32423,13634.90509,3461545.004,31464.62791,65010042.75,NA,2631,NA,NA,NA,NA,2.396462615,1.110487201
"44",1.16796165532475,346011,60415.64736,1292563.686,381164.0323,4574581.627,0,1446879.399,13201910.88,16587807.02,5326963.362,80315449.66,1.627947727,1939.98585,23.75,31.05262886,0.51941103,0.89550186,10.68233787,2.777853812
"45",0.934550931640702,346012,695358.0932,5744816.392,529328.4697,4376052.971,0,1070243.233,7172778.221,9304156.656,6729490.45,122739511.1,2.779940254,2525.486462,31.85714286,38.57004471,0.629637023,0.774848601,3.826607492,1.429135235
"46",1.31487079404798,346013,33618.09492,2570664.651,652417.615,6636427.919,0,1882881.004,15433382.97,25940197.11,12656708.36,92792064.08,2.478959386,2248.70283,29.71428571,40.34251352,0.607370206,0.885137142,13.8338011,3.600514874
"47",1.06094761477698,346014,227542.2044,3229094.885,451920.2304,2932078.664,0,1919332.662,8713884.545,9133053.25,7270246.297,89468382.25,2.00800439,1859.943321,13.6,17.81096067,0.642744856,0.639966078,5.726998603,2.006016925
"48",1.28450567455114,346021,33515.72739,4200519.476,1032484.728,3050272.039,6707.679523,5981269.523,35215678.1,7447453.356,8861483.84,92532253.82,2.610930803,4151.937776,37.55555556,37.85042196,0.600658287,0.614485273,5.58334403,1.985213498
"49",1.59572188018389,346022,26781.79744,1023886.838,267002.1574,956216.1379,499739.8423,12450895.77,33321605.37,52223879.67,21496113.2,36095668.43,2.568404016,7879.585011,43.125,36.45909224,0.550408979,0.727664622,51.51041635,7.808505738
"50",1.24790302518637,346023,56629.48825,3072797.517,489548.2059,4473009.269,0,5930035.574,15439469.34,10168829.83,9886060.97,91459944.86,2.869999559,4780.613996,42,39.7585256,0.628804069,0.62687196,6.834256139,2.306045452
"51",1.63018604350995,346024,336141.2199,2004435.843,309227.4636,1025596.716,80680.42053,33844624.96,24361022.76,22544014.34,18571841.84,55520729.46,2.334383497,21484.66747,32.25,37.95551217,0.62968719,0.718988491,22.29261892,5.120460047
"52",1.43955275498125,346031,0,246643.1087,833703.5055,1655053.003,0,11463656.79,78933235.24,20477997.26,23625474.23,21125940.79,2.035826826,2783.198358,19.16666667,24.69295471,0.612090145,0.557287077,19.07422702,4.861771256
"53",1.04408531443853,346032,0,2452734.168,1069787.106,1842814.883,119434.4861,17691574.98,110073469.5,7916605.785,17195210.22,0,2.720389615,2742.907412,34,29.66808008,0.619364155,0.777943892,26.64708679,3.898037234
"54",1.43283926841587,346033,0,154572.1541,384908.718,949006.1674,6720.922771,10058815.25,57778109.49,27017318.68,9628159.114,52620767.77,1.491341838,5105.334016,14.83333333,23.90863116,0.648669328,0.573716072,23.47872424,4.722245105
"55",1.31692953240215,346034,0,242647.005,310703.7178,403558.0231,87367.22227,12730953.5,71356241.33,52733583.11,14183826.98,6549482.229,2.267286608,3864.621189,25.44444444,22.3455963,0.696343193,0.757281541,96.01369645,8.313441357
"56",1.23954733141489,346041,0,509526.2073,1246982.171,3975056.325,288455.1541,6714182.017,45424709.75,82284839.64,17918038.25,0,2.721579231,2967.268121,33.2,23.16591407,0.692305846,0.665981727,119.7658612,11.66675939
"57",1.13145559264336,346042,0,294966.4396,488227.1656,455724.7592,140840.1502,8151428.577,28001413.49,92786671.35,28042447.91,0,2.827517009,1913.699119,34.78571429,29.11074606,0.666809791,0.722494441,142.4709358,12.13796178
"58",0.575467156923785,346043,0,114692.7099,612336.4642,1901319.411,255507.443,958483.934,7076743.094,136521242.8,11157991.45,0,1.923407268,1845.416827,18.92857143,14.92061773,0.766988144,0.717525215,242.5501065,16.4466917
"59",0.811511102342883,346044,0,16240.5504,592133.0117,821402.7722,87406.83087,2777046.506,15455704.86,120304411.3,18543996.9,0,2.873368763,1392.909769,37.58333333,33.36802086,0.655924684,0.687506994,241.3039282,14.78016328
"60",0.861298646988388,346051,0,1413905.184,400632.0279,5938797.372,0,925612.8936,7096427.693,7770500.053,6122396.247,111517649.6,2.109827502,2181.873526,21.57142857,27.68932862,0.622610388,0.740173611,3.295730978,1.517565398
"61",1.45805130502901,346052,14678.11642,2384826.264,820204.7973,2815760.868,0,2987290.187,17057232.37,10445137.06,14586785.02,54777524.26,2.139830399,2150.887245,18.66666667,34.9046061,0.593195912,0.779447048,9.20719618,3.228656018
"62",1.20464068558458,346053,114947.4038,5628690.737,594988.2983,5272356.277,0,1554173.761,7606154.658,23510139.76,11781549.9,103006330.5,2.958716429,1515.54927,39.69230769,38.00376941,0.692849968,0.731673182,8.549887449,3.196175967
"63",0.582744139394547,346054,0,482263.2072,54126.53109,2984343.233,0,775030.8602,4209139.146,9123140.531,3255568.317,138185692,2.643989335,3828.983692,40.4,38.92057781,0.629184581,0.786178593,4.426554255,1.380426712
"64",1.47993584363015,346061,44376.06223,1154842.734,537471.4737,2457823.444,107936.6525,5628812.877,28342096.4,45667993.1,12672464.83,62220355.31,3.029106509,4392.381224,42.66666667,38.57927387,0.646063335,0.783534993,36.4644169,6.821017337
"65",0.966504284645914,346062,33702.07661,1338039.552,374059.3574,282852.8644,53944.05316,7257354.832,40894746.24,1134953.87,3934505.383,103530016.1,1.678599999,8333.546011,24.5,28.38967454,0.682284878,0.850891398,4.22223551,1.360462091
"66",1.57973356164595,346063,169054.261,1649478.311,416238.5894,2620125.007,47394.62816,9030986.456,43577000.16,24896547.26,20497792.84,56164689.7,2.31529215,3240.585701,33.4,36.39044171,0.623675935,0.829169903,22.6060586,5.207049909
"67",1.31143164594694,346064,0,1793595.117,896239.4641,1821386.818,27076.68197,5996260.473,50622305.26,5743808.55,14765716.55,77402910.67,2.181858413,4477.693597,30.8,30.77535482,0.621251997,0.817848466,8.025793571,2.398955563
"68",1.41891607552224,346071,0,290195.6681,293787.3516,357481.9762,0,7544843.355,61608033.78,30786103.61,11761090.66,46192662.68,1.672136975,4459.702631,18.81818182,25.20129868,0.633827223,0.806419332,38.44987831,5.439768763
"69",1.06343885014625,346072,0,762264.2655,384327.3866,909635.6176,215871.9944,5207381.421,34360685.28,98992364.9,18001628.39,0,2.278154896,3717.074321,18.625,20.05204395,0.7679732,0.684379223,147.6257766,12.72831792
"70",1.43800110019335,346073,0,270613.0999,504866.312,315490.2527,0,11265942.19,58916281.03,52152490.65,24254689.91,11388882.35,2.491586121,10341.36074,22.8,26.18263118,0.728567027,0.783956417,65.60056029,8.813076575
"71",1.26738654032956,346074,0,74472.14601,642667.2275,977835.8448,20307.33305,6153724.622,45086420.71,78190973.67,23985661.17,3937268.449,2.009778434,3497.905803,19.11111111,19.81133216,0.712454036,0.709092242,107.5720695,10.70140254
"72",1.23021485682068,346081,0,166300.3705,1677408.272,1389600.563,148483.9429,9856151.46,45932637.24,80925731.5,18737900.71,0,2.253844717,3981.886318,30.55555556,29.69503615,0.655017587,0.759151125,105.1746092,11.37922998
"73",1.18951761890789,346082,0,842121.3259,561659.7657,954828.1015,138292.773,8390762.125,34003418.98,92438323.66,20032623.3,1472254.24,2.727634058,5263.951878,32.75,27.99447223,0.691223547,0.710986656,152.8270083,12.67075911
"74",1.31735156478494,346083,0,272960.8993,658552.8284,1354010.995,40582.10931,4346262.247,24859114.81,84223380.99,12167376.49,31147020.17,2.811886627,2859.535588,41.92307692,38.08903284,0.597621637,0.807095684,102.4713574,11.66844741
"75",1.39477629360015,346084,0,182791.3932,731160.828,1835129.717,6772.211461,7621847.878,32637982.15,79696767.91,15637296.66,20719563,2.453766872,3547.079024,38.63636364,32.73474188,0.589428203,0.794896056,101.7163862,10.67572687
"76",0.690604083433408,346091,0,264501.9774,40729.25175,5101485.815,0,399170.4884,2091246.754,17784682.16,3581425.419,130040468.8,3.234813433,2687.67099,49,40.56074134,0.667279462,0.745667767,8.784343284,2.54446597
"77",1.49004773040989,346092,0,325785.5972,462034.2017,1671323.861,33967.53025,6621043.281,32748171.06,64969203.49,21056517.12,31415594.72,3.076350261,3668.680064,50.2,39.42150422,0.683803896,0.780994259,49.31039401,9.514352634
"78",0.766588482993711,346093,0,95255.06516,74872.97083,9014294.374,0,905338.2199,2116872.958,19744610.09,2300100.533,125285897.6,NA,2640.270833,NA,NA,NA,NA,9.37990412,2.864860866
"79",0.640332093798185,346094,0,95153.02649,54377.27922,2719719.55,0,480555.1527,1969417.912,11075038.12,1226212.237,88729011.26,2.548126209,2924.295455,28.5,36.49662657,0.752922383,0.87062707,9.838550255,2.517399017
"80",1.49084010566546,346101,0,346203.7038,386346.5611,3230331.201,33916.97919,9154076.463,22219826.38,65623158.23,15189332.34,43120400.56,1.996447388,3665.438489,18.64285714,17.53586072,0.769831022,0.77778693,64.78166799,9.528001411
"81",0.87802819711188,346102,0,506457.2649,94958.6943,3725605.834,0,2024847.991,13287445.56,7160146.118,5383788.669,109411343.9,1.457144618,3254.541859,23.4,33.21693148,0.64903082,0.909304089,5.276627167,1.796510825
"82",0.203814305547827,346103,0,27191.26188,0,782176.9393,0,0,9131.755816,1258434.032,65728.84711,51019152.61,NA,3205,NA,NA,NA,NA,1.412519757,0.634315464
"83",0.525940605509178,346104,0,183576.8715,47582.53332,2381415.112,0,842699.2481,455640.0398,3366281.231,867699.025,62769179.34,1.943385171,5124.5,23,35.93725135,0.675112388,0.687085796,2.604726401,1.208439289
"84",1.33314590552811,346111,0,790023.9543,658813.0412,1679530.342,6777.577346,7690279.924,42146477.26,79466707.06,20743379.47,6121646.615,2.7807108,3242.921988,39.8,32.88811349,0.669223229,0.729161379,86.94979164,10.76789971
"85",1.50174185756827,346112,0,319141.5601,312281.3595,4186375.801,61023.47322,7132927.453,30802072.87,41767663.22,12875492.44,61846626.02,2.427102814,2475.98939,38.8,35.33987751,0.605664568,0.777089682,57.86409798,6.272828256
"86",1.16211254541666,346113,0,217733.4556,138324.9823,3873445.417,0,3398394.657,11874389.9,38828908.72,6349918.443,94856131.36,2.433036822,3922.643091,42.66666667,33.89808759,0.674476488,0.809598073,33.54485562,5.208376455
"87",1.10593455312979,346114,0,326189.879,176833.2615,1499043.933,13600.81659,5147523.926,7535511.493,44065237.11,5883399.129,94889891.77,2.340264572,11731.73809,25.11111111,25.85458707,0.688058489,0.78454788,56.86315805,6.175221651
"88",1.40183278910031,346121,0,445637.984,271358.0071,4388673.362,33884.78651,4178877.686,17436141.73,49128021.37,13769862.5,69651217.34,2.762771702,2936.596929,31,33.59859527,0.618282298,0.73072574,37.21976027,6.891247409
"89",1.12992941144809,346122,0,420681.4668,264016.8656,2755444.161,20340.48237,5186695.882,12214423.14,25017366.94,8612654.573,104811985.2,2.406394706,2623.576984,20,35.85882295,0.64059881,0.720572687,17.65408044,3.808857661
"90",0.963988177248539,346123,6803.328749,814208.6088,231966.7384,3370911.134,0,3580889.433,3490234.606,20041897.99,6708326.51,103557000.2,2.131110435,6003.662961,24.2,38.25070405,0.633235149,0.802287814,11.94329522,3.151607643
"91",0.82299275729005,346124,0,298886.0328,87683.85944,2417945.611,0,1122290.925,981404.9076,19139639.07,2844182.52,79448903.23,2.397133524,2097.642855,23.6,34.0330696,0.650889916,0.69662688,27.14855408,4.284664992
"92",0.488143139924806,346131,0,47719.36713,0,1836091.411,0,197709.5202,211336.3213,3621586.134,313597.0964,47002765.2,NA,2631,NA,NA,NA,NA,5.290002547,1.950899801
"93",0.203446724396922,346132,0,6817.035426,0,747363.286,0,0,0,726975.9442,0,34006041.03,NA,2631,NA,NA,NA,NA,1.514987129,0.76488786
"94",0.225007732061712,346142,0,65896.84248,20476.84688,2192514.807,0,143350.4401,0,2210794.962,93187.5902,101787135.4,2.578973618,4496.774545,19,36.49420626,0.785860648,0.794938747,1.223233319,0.626487102
"95",1.22721871976336,346151,0,753016.388,375386.2157,9866960.613,0,4265964.159,5718246.887,45905365.48,5243274.762,87641828.68,2.630100403,3689.444704,37.2,35.83386721,0.680179905,0.777256584,33.81518012,6.20962923
"96",0.76603031385291,346152,0,116124.9514,54663.31092,3470211.057,6833.598984,1714425.488,450921.9709,17464908.01,1324880.67,81927586.2,NA,2509.180556,NA,NA,NA,NA,18.93465189,3.435674947
"97",0.224682078947955,346153,0,0,0,1012040.088,0,20516.64288,6838.841246,1455137.929,6838.960381,50806942.33,NA,2419.333333,NA,NA,NA,NA,2.642219362,0.996120676
"98",0.220652478347828,346154,0,47857.94943,0,197937.2615,0,0,27345.59553,1345250.341,41020.06128,33879397.25,NA,2334,NA,NA,NA,NA,3.287807183,0.872602156
"99",0.677891496961418,346161,0,116048.096,40955.00389,2786607.119,0,969310.581,678714.7415,9569965.491,1534009.135,73074120.63,NA,2071,NA,NA,NA,NA,10.43852679,2.369911294
"100",0.765914950980873,346162,0,27303.05807,13661.83623,1852581.897,6826.092273,894364.6507,1628817.594,20471370.46,1401428.353,80217007.84,NA,1852.166667,NA,NA,NA,NA,27.30755469,4.215852278
"101",0.511496760719923,347011,0,73767.41184,442663.1764,167654.5219,53622.77676,823165.6073,6550498.467,137702976.6,12547387.43,0,2.955240071,1554.505802,36.25,25.00492313,0.682065551,0.670768881,267.5020064,18.0024178
"102",0.884572451998956,347012,0,174255.8887,3864878.237,4434536.243,1120409.407,1182351.223,7680730.127,120254318.8,19650303.75,0,2.631709984,1174.52429,33.25,30.53656853,0.699316052,0.718432868,235.6728717,15.05742938
"103",1.01941708117081,347013,0,161451.5089,458760.9929,336258.4934,285358.6865,5603403.41,17934042.01,101954243.8,31864812.94,0,2.707126055,2502.784845,28.66666667,22.19989853,0.672428313,0.593216755,213.7357084,12.05487823
"104",1.23412686528764,347014,0,121006.7911,442501.9085,686175.1185,682936.6556,7112300.771,34481324.43,88639572.08,22466611.38,3965863.763,2.721382532,2488.971866,31.6,28.48936213,0.602603045,0.664163755,179.2450259,11.43616083
"105",0.886116211540703,347021,0,6711.020277,373499.3293,810257.7171,938871.4488,3935160.402,18098742.41,116198594.6,17999854.53,0,2.748306223,2994.524635,32.625,22.12805238,0.739568935,0.62041558,283.3387774,15.26909819
"106",1.10600426304449,347022,0,340662.26,662100.8119,3243643.016,449483.1297,14329401.28,11407462.23,105562218.6,21655161.15,711563.7062,2.448903068,7226.862769,26.13333333,25.45688495,0.696498315,0.750489416,178.8845401,14.26809327
"107",1.3713848627756,347023,0,159424.1323,450768.7588,641840.6479,742435.6895,10020576.54,44417374.07,72989802.67,22249318.35,6926834.664,2.738101311,6082.186677,42.81818182,32.36452251,0.679581081,0.716287517,98.33973375,10.82064952
"108",1.34251673286938,347024,13443.75438,2032095.703,789815.6345,2879507.956,147805.7778,3571934.944,21115253.41,25105357.79,13651440.37,89291635.64,1.276018433,7612.93963,13.05263158,22.46814669,0.682859647,0.808508838,26.09251307,4.497328135
"109",1.68574231686458,347031,53630.41413,1434887.776,803167.9814,952909.2161,288158.533,37344871.02,33286411.13,38167028.61,24629847.77,21400878.35,2.331339451,34861.52868,27.33333333,30.75945658,0.604688736,0.709880238,48.76532362,7.61718737
"110",1.51554182042753,347032,40263.61578,1608818.054,446375.5505,1807814.268,147381.3815,14018832.11,11284757.15,50076912.69,19511042.82,59419578.38,1.829003931,10395.81897,20.66666667,31.19475625,0.677861347,0.724384378,69.34106143,8.670070034
"111",1.4180955073371,347033,6727.126373,746578.6246,275697.7633,2889719.142,134435.9915,5159959.458,16448524.64,53876972.57,14996124.07,64063628.17,2.648924388,15551.22774,32.6,29.65343113,0.654792499,0.70256223,52.36911488,8.085631976
"112",1.58428136598097,347034,13439.93666,1116271.863,405484.0084,1798211.922,265290.6472,32837660.12,12586880.1,53827097.28,15955898.48,39792081.72,2.660473511,7833.943547,32,34.50558444,0.689041572,0.775937475,78.92698387,9.626483777
"113",1.38048067803809,347041,13405.93309,1213327.914,500318.3323,4108009.073,66100.7021,5278161.367,12905174.67,36001835.34,15994614.77,82280745.09,3.030108426,4156.636857,51,37.64802792,0.584635729,0.83824105,49.79011249,6.406076315
"114",1.29069331408091,347042,0,664346.2334,440274.5821,5527010.767,26828.80878,3356414.373,11268483.89,31713572.02,14792254.42,90572534.93,2.359797291,3356.113072,31.33333333,39.67194063,0.635068349,0.787436893,41.86852514,5.280754093
"115",1.25288050027075,347043,6722.354398,583804.751,139194.1879,2056206.879,128739.4734,4410902.614,5913828.18,50767564.14,10317827.45,66642771.81,2.470276576,3979.816332,32.125,34.07569399,0.72045101,0.715362542,96.75154939,9.373300968
"116",1.38194306729668,347044,0,398804.0814,316018.2962,1690834.234,114442.2686,9629375.763,13340344.34,74852883.48,13690955.2,44564708.26,2.358970353,6075.004785,29.0625,36.83192667,0.638656071,0.81363317,115.5188525,11.06339398
"117",1.40952028140016,347051,0,340058.1678,160150.4711,1099359.453,378144.3792,3775786.884,27626655.95,70873030.86,18573794.5,36007250.74,2.686985623,3190.037905,32.1,26.38231605,0.668913287,0.786244601,146.4824074,9.408528814
"118",1.11021901785817,347052,0,384228.3816,195531.134,883384.3958,26996.65729,727617.5094,9644520.395,36226039.51,9513363.124,83575500.93,2.570567931,3295.612598,33.46153846,31.54827347,0.563691746,0.786610982,36.70543846,5.896850173
"119",0.464998763065008,347053,0,157999.3029,40607.15143,1346846.048,0,351543.549,94626.11611,6461424.532,1293418.334,78616647.25,2.632112256,7199.790024,24,34.66918919,0.742314407,0.784274781,4.992993605,1.51513544
"120",1.39693612340414,347054,0,321902.3208,270621.9312,1824402.427,20294.57307,7894548.78,27547963.31,28540732.33,13820577.5,78828229.13,2.42603494,5441.588798,32.85714286,32.90957026,0.612943484,0.766848028,20.95754268,4.609485322
"121",1.55251979975441,347061,0,627869.9575,881454.8802,1785021.356,40472.26452,6328962.028,28425960.64,52025801.78,25358493.31,43360172.95,2.731931251,2676.919328,31.71428571,32.33527292,0.609697284,0.749540003,40.59500346,7.376348068
"122",1.27295249265924,347062,0,282652.6807,275709.1412,3335067.553,13504.59067,2017633.973,10611271.7,45254441.93,10180104.26,69224326.84,2.888963144,2672.742961,36,36.57303954,0.666909475,0.768880075,31.46992597,6.025791571
"123",1.29014574767177,347063,0,50424.53991,189397.3669,868901.2348,169230.5143,7583600.672,23909957.91,90331954.28,18941396.35,17024450.67,2.94330859,5311.45336,37.5,31.75416227,0.671868195,0.770337905,109.1198679,12.61444557
"124",1.23682952470719,347064,0,331530.3321,196257.9482,5757775.317,27037.68594,1848854.003,8234913.32,67583021.33,8835434.041,66254431.79,2.69333504,2485.673669,32.53846154,34.97484043,0.679640117,0.824786228,61.25783252,9.157054121
"125",1.29718212065679,347071,0,281030.1143,296713.462,3574136.259,128168.9681,2873747.86,11870848.69,41533505.65,9362625.329,71265164.19,2.935334648,4914.031081,43.11111111,37.75726042,0.641951097,0.737754469,39.04900488,7.008741251
